Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Non-Independent,55-64,Male,4-13 nights,441.336,4854.696,740120.472,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Non-Independent,55-64,Female,4-13 nights,441.336,4854.696,240086.784,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Non-Independent,65 & over,Female,1-3 nights,1024.639,1024.639,307021.085,2
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent, 0-15,Male,Stay not known,#NULL!,#NULL!,5044.473,4
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent, 0-15,Female,Stay not known,#NULL!,#NULL!,35478.136,1
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,16-24,Male,Stay not known,#NULL!,#NULL!,61295.838,7
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,16-24,Female,Stay not known,#NULL!,#NULL!,193537.828,5
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,72348.266,12
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,25-34,Female,Stay not known,#NULL!,#NULL!,71863.188,18
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,99668.29,13
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,35-44,Female,Stay not known,#NULL!,#NULL!,223936.489,16
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,366187.404,17
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,45-54,Female,Stay not known,#NULL!,#NULL!,145132.807,13
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,50793.03,11
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,2831.565,8
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,65 & over,Male,Stay not known,#NULL!,#NULL!,108421.24,10
2017,Jul-Sep,Overseas residents,Air,USA,Transit,Independent,65 & over,Female,Stay not known,#NULL!,#NULL!,61038.957,8
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,16-24,Female,1-3 nights,533.093,1066.186,194578.945,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,16-24,Female,4-13 nights,520.477,2602.385,713573.967,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,25-34,Male,1-3 nights,520.477,1561.431,85878.705,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,25-34,Male,4-13 nights,519.979,2599.895,712891.209,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,25-34,Female,1-3 nights,548.294,1644.882,172712.61,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,25-34,Female,4-13 nights,1682.085,9848.214,1646242.275,2
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,35-44,Male,1-3 nights,2692.704,8078.112,713566.56,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,35-44,Male,4-13 nights,1049.494,6249.87,814636.41,2
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,35-44,Male,28-90 nights,501.2,14033.6,884618,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,35-44,Female,1-3 nights,662.436,1987.308,222578.496,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,35-44,Female,4-13 nights,1049.494,6391.152,943804.11,2
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,35-44,Female,14-27 nights,520.477,7807.155,528284.155,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,45-54,Male,4-13 nights,2062.133,16458.51,4131691.453,4
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,45-54,Male,14-27 nights,501.2,13532.4,759318,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,45-54,Female,1-3 nights,1380.712,4142.136,1253686.496,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,45-54,Female,4-13 nights,1101.237,10672.742,587412.575,2
2017,Jul-Sep,Overseas residents,Air,Mexico,Holiday,Independent,55-64,Male,1-3 nights,1021.179,2543.558,3868212.685,2
2017,Jul-Sep,Overseas residents,Air,Mexico,Business,Independent,25-34,Male,4-13 nights,1216.372,8514.604,4275547.58,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Business,Independent,25-34,Male,14-27 nights,520.477,8848.109,163950.255,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Business,Independent,25-34,Male,3-6 months,501.2,89213.6,308238,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Business,Independent,35-44,Male,4-13 nights,501.2,2506,157878,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Study,Independent, 0-15,Male,28-90 nights,520.477,16134.787,346117.205,1
2017,Jul-Sep,Overseas residents,Air,Mexico,VFR,Independent,25-34,Male,28-90 nights,1419.79,39754.12,2009002.85,1
2017,Jul-Sep,Overseas residents,Air,Mexico,VFR,Independent,25-34,Female,1-3 nights,520.477,1040.954,23421.465,1
2017,Jul-Sep,Overseas residents,Air,Mexico,VFR,Independent,45-54,Female,1-3 nights,1417.272,1417.272,92122.68,1
2017,Jul-Sep,Overseas residents,Air,Mexico,VFR,Independent,45-54,Female,4-13 nights,554.105,2216.42,174543.075,1
2017,Jul-Sep,Overseas residents,Air,Mexico,VFR,Non-Independent,16-24,Female,4-13 nights,548.294,3838.058,8224.41,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Miscellaneous,Independent,35-44,Female,4-13 nights,501.2,4009.6,8026718,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Miscellaneous,Independent,45-54,Female,1-3 nights,520.477,520.477,91083.475,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Miscellaneous,Independent,65 & over,Female,1-3 nights,883.554,883.554,66266.55,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Miscellaneous,Non-Independent,16-24,Male,1-3 nights,501.2,501.2,92220.8,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Transit,Independent,16-24,Male,Stay not known,#NULL!,#NULL!,6456.152,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,46178.318,2
2017,Jul-Sep,Overseas residents,Air,Mexico,Transit,Independent,25-34,Female,Stay not known,#NULL!,#NULL!,0,1
2017,Jul-Sep,Overseas residents,Air,Mexico,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,16215.309,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,16-24,Male,4-13 nights,425.539,5532.007,491497.545,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,16-24,Male,14-27 nights,1039.958,15599.37,3186431.312,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,16-24,Female,4-13 nights,1574.727,6298.908,743271.144,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,16-24,Female,28-90 nights,663.587,20571.197,3062454.005,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,25-34,Male,1-3 nights,1125.568,3376.704,319661.312,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,25-34,Male,4-13 nights,432.766,1731.064,71406.39,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,25-34,Male,14-27 nights,607.343,9110.145,525351.695,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,25-34,Male,28-90 nights,813.406,34163.052,1691884.48,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,25-34,Female,4-13 nights,10761.975,80500.36,7656216.18,7
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,25-34,Female,14-27 nights,813.406,11387.684,418904.09,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Male,1-3 nights,1659.56,4430.386,216114.958,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Male,4-13 nights,4656.826,36107.145,5264456.815,8
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Male,14-27 nights,1741.269,33825.179,1931876.235,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Female,1-3 nights,1552.861,3531.261,549013.388,3
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Female,4-13 nights,3929.724,27694.571,2873254.842,5
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Female,14-27 nights,1237.078,22497.836,1759089.97,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,35-44,Female,28-90 nights,554.105,17731.36,1116521.575,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,45-54,Male,4-13 nights,6738.204,52147.638,10111451.68,8
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,45-54,Male,14-27 nights,562.425,8998.8,1339696.35,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,45-54,Female,1-3 nights,2533.296,3699.902,646387.344,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,45-54,Female,4-13 nights,858.305,7277.525,1094616.853,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,55-64,Male,4-13 nights,1068.273,11146.079,1720987.525,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,55-64,Female,1-3 nights,548.294,1644.882,44960.108,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,55-64,Female,4-13 nights,3819.271,27503.235,2829053.776,4
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,65 & over,Male,4-13 nights,2623.495,19783.537,7584471.875,3
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,65 & over,Female,4-13 nights,4724.209,25195.744,1382613.526,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Independent,65 & over,Female,28-90 nights,554.105,17177.255,667696.525,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Non-Independent,25-34,Male,1-3 nights,2692.704,5385.408,376978.56,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Non-Independent,35-44,Male,4-13 nights,629.318,3775.908,316546.954,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Non-Independent,45-54,Female,14-27 nights,519.979,12479.496,573536.837,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Holiday,Non-Independent,55-64,Female,4-13 nights,432.766,5625.958,556969.842,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,25-34,Male,4-13 nights,2598.862,15593.172,3792704.745,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,25-34,Male,14-27 nights,425.539,5957.546,219152.585,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,25-34,Male,3-6 months,2724.224,247904.384,6647106.56,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,25-34,Female,14-27 nights,1115.001,15610.014,3342772.998,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,35-44,Male,1-3 nights,1192.975,2385.95,852977.125,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,35-44,Male,4-13 nights,1392.992,11484.854,2501241.116,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,35-44,Male,14-27 nights,432.766,6491.49,2170321.49,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,35-44,Female,4-13 nights,1919.455,9237.757,2431156.925,3
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,45-54,Male,1-3 nights,562.425,1687.275,1414498.875,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,45-54,Male,14-27 nights,425.539,6383.085,857461.085,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,45-54,Female,4-13 nights,519.979,5199.79,1983719.885,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,55-64,Male,1-3 nights,1147.018,1147.018,486335.632,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,55-64,Male,4-13 nights,519.979,3639.853,267789.185,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Independent,55-64,Female,4-13 nights,2333.904,16337.328,3302474.16,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Business,Non-Independent,25-34,Male,4-13 nights,802.254,10429.302,2017668.81,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Study,Independent, 0-15,Female,14-27 nights,607.343,16398.261,1563908.225,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Study,Independent,16-24,Female,4-13 nights,661.662,8601.606,969334.83,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Study,Independent,25-34,Female,14-27 nights,562.425,8436.375,827327.175,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Study,Non-Independent,16-24,Male,3-6 months,607.343,89279.421,3927079.838,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,25-34,Male,1-3 nights,883.22,2649.66,278214.3,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,25-34,Male,4-13 nights,548.294,3838.058,70181.632,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,25-34,Male,28-90 nights,934.622,31777.148,481330.33,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,25-34,Female,1-3 nights,662.436,1324.872,76180.14,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,25-34,Female,4-13 nights,519.979,5199.79,502819.693,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,25-34,Female,14-27 nights,548.294,9869.292,117883.21,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,35-44,Male,4-13 nights,2035.303,9334.187,234059.845,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,35-44,Male,14-27 nights,1270.237,22870.646,1419505.489,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,35-44,Male,3-6 months,842.328,146565.072,1416795.696,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,35-44,Female,4-13 nights,607.343,7895.459,167019.325,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,45-54,Male,4-13 nights,1398.803,6439.91,298034.545,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,45-54,Male,14-27 nights,1216.372,19461.952,261519.98,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,45-54,Female,1-3 nights,2476.752,4590.676,174729.386,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,45-54,Female,4-13 nights,1760.267,10561.602,334450.73,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,45-54,Female,28-90 nights,519.979,14559.412,311987.4,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,55-64,Male,1-3 nights,856.044,2568.132,27393.408,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,55-64,Female,4-13 nights,1540.54,9668.779,4741400.95,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,65 & over,Male,14-27 nights,1476.993,27998.556,424582.495,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,65 & over,Male,28-90 nights,597.332,17919.96,247892.78,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,65 & over,Female,14-27 nights,548.294,14803.938,117883.21,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,VFR,Independent,65 & over,Female,28-90 nights,432.766,13415.746,93044.69,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Miscellaneous,Independent,16-24,Male,1-3 nights,802.254,802.254,124349.37,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Miscellaneous,Independent,35-44,Male,1-3 nights,432.766,432.766,79628.944,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Miscellaneous,Independent,45-54,Female,4-13 nights,1125.568,4502.272,748502.72,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,16-24,Male,Stay not known,#NULL!,#NULL!,0,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,0,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,25-34,Female,Stay not known,#NULL!,#NULL!,88645.44,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,0,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,35-44,Female,Stay not known,#NULL!,#NULL!,0,1
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,11137.12,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,45-54,Female,Stay not known,#NULL!,#NULL!,0,3
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,10533.15,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,17863.02,2
2017,Jul-Sep,Overseas residents,Air,Other Central & Sth.America,Transit,Independent,65 & over,Female,Stay not known,#NULL!,#NULL!,5375.43,1
2017,Jul-Sep,Overseas residents,Air,Barbados,Holiday,Independent,45-54,Male,4-13 nights,559.045,6708.54,1461902.675,1
2017,Jul-Sep,Overseas residents,Air,Barbados,Business,Independent,55-64,Male,1-3 nights,511.51,1534.53,433248.97,1
2017,Jul-Sep,Overseas residents,Air,Barbados,VFR,Independent,45-54,Female,4-13 nights,729.421,5105.947,193296.565,1
2017,Jul-Sep,Overseas residents,Air,Barbados,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,18509.34,1
2017,Jul-Sep,Overseas residents,Air,Barbados,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,0,2
2017,Jul-Sep,Overseas residents,Air,Jamaica,Business,Independent,35-44,Male,28-90 nights,441.336,14122.752,94887.24,1
2017,Jul-Sep,Overseas residents,Air,Jamaica,VFR,Independent,65 & over,Male,14-27 nights,441.336,8826.72,350420.784,1
2017,Jul-Sep,Overseas residents,Air,Jamaica,Miscellaneous,Non-Independent,55-64,Male,14-27 nights,441.336,7061.376,320409.936,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,16-24,Female,4-13 nights,2341.906,16393.342,1908653.39,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,25-34,Female,4-13 nights,1513.231,10592.617,401006.215,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,35-44,Female,1-3 nights,530.174,530.174,113987.41,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,35-44,Female,14-27 nights,2341.906,37470.496,1206081.59,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,45-54,Male,4-13 nights,559.045,3913.315,232003.675,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,45-54,Female,1-3 nights,583.303,1166.606,110827.57,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,45-54,Female,14-27 nights,2746,41190,2787190,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,55-64,Male,4-13 nights,770.641,5394.487,882383.945,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Holiday,Independent,55-64,Female,4-13 nights,530.174,5831.914,472915.208,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,Business,Independent,55-64,Male,14-27 nights,1513.231,21185.234,6075622.465,1
2017,Jul-Sep,Overseas residents,Air,Other Caribbean,VFR,Independent,16-24,Male,28-90 nights,441.336,12357.408,227288.04,1
